271;Fluminense;0;0;Juventude;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
272;São Paulo;0;0;Avaí;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
273;Corinthians;0;0;Atlético-GO;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
274;Santos;0;0;Athletico-PR;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
275;Internacional;0;0;Bragantino;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
276;Fortaleza;0;0;Flamengo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
277;Goiás;0;0;Botafogo;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
278;Cuiabá;0;0;América-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
279;Coritiba;0;0;Ceará;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
280;Atlético-MG;0;0;Fluminense;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
281;Flamengo;0;0;Bragantino;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
282;São Paulo;0;0;Coritiba;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
283;Corinthians;0;0;Cuiabá;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
284;Botafogo;0;0;Palmeiras;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
285;Internacional;0;0;Santos;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
286;Ceará;0;0;América-MG;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
287;Goiás;0;0;Fortaleza;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
288;Avaí;0;0;Atlético-GO;P;1000;1000;1000;1000;1000;1000;1000;1000;1000;1000
